Iteration	Posterior	Likelihood	Prior	age_extant	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	turnover
465900	-1994.41	-1657.387	-337.0234	54.22151	0.01682157	0.01748791	0.1426911	0.06924043	15	59.474	0.160179	46.8021	16.6639	23.7165	26.7199	24.8862	12.8522	13.3406	19.4744	20.0258	15.8332	14.5956	9.89938	11.0109	12.1743	10.5741	7.44343	4.98228	9.9979	15.0118	14.5525	21.9011	20.7258	21.6517	19.2462	22.5226	27.4375	23.2819	23.0493	27.4915	36.9272	26.454	28.2697	24.5869	39.8543	45.6114	43.8054	46.9343	36.3272	0.8908227
466000	-1995.128	-1652.303	-342.8244	54.39967	0.01509074	-0.02374482	0.1704807	0.07088214	14	61.08733	0.1467359	46.8021	14.3375	23.725	26.6414	25.6518	15.9397	10.1293	18.8238	20.0258	15.4743	15.4871	9.34051	9.81192	12.1743	10.2787	3.80071	4.98228	6.5765	14.6996	16.7995	20.9592	22.0987	22.4651	19.8742	18.3727	28.0237	23.3338	23.0493	27.4915	36.9272	26.9988	33.2342	24.1117	39.4631	47.3076	44.9378	46.9343	36.3272	1.16182
466100	-1992.729	-1648.296	-344.433	56.54669	0.01274086	0.01343018	0.1618502	0.04546708	13	68.89305	0.1752804	46.8021	15.8318	23.5795	26.2294	24.9857	13.021	20.2333	16.37	18.6526	12.4632	15.4871	7.86921	7.74815	12.0648	11.5157	3.3493	4.97036	8.11605	14.8766	13.1198	21.5802	21.5073	22.4651	16.844	21.2455	27.2305	23.3338	23.0493	27.4915	37.3795	23.3132	32.655	24.1117	39.4631	45.4736	43.6276	42.8366	36.2062	0.9233789
466200	-1991.147	-1647.398	-343.7492	56.82309	0.01152075	-0.01506723	0.1698115	0.05440888	15	62.99797	0.1547443	46.241	18.3772	24.3631	26.4369	24.4686	11.6639	14.5337	18.387	18.3696	15.695	14.8876	7.81389	11.1876	12.0709	10.6161	6.5387	4.97036	8.47952	13.184	7.87096	21.2495	21.095	21.1103	19.3504	18.0031	26.2844	23.3338	23.0493	27.3984	37.9901	29.0753	30.7235	24.2258	39.4631	43.0299	42.1004	46.8917	35.5799	1.097369
466300	-1991.797	-1658.062	-333.7352	52.49012	0.01377001	0.02214026	0.1422643	0.07094449	18	69.37462	0.1644046	44.6921	15.0999	23.8584	27.6643	26.0853	14.9589	16.7377	18.387	19.2596	15.695	14.9308	11.0462	11.4539	12.0709	10.8132	6.76713	4.97036	7.10769	16.0983	13.273	21.2495	21.7768	21.7709	16.4205	20.3961	28.0205	23.2213	23.0493	27.6634	37.934	26.2421	31.0389	27.6519	40.215	44.2569	41.9305	42.6247	35.5799	0.8653306
466400	-1995.066	-1651.811	-343.2555	54.27677	0.01388183	0.03734542	0.1189191	0.08052396	14	60.39515	0.1562645	42.4916	20.6122	23.8584	27.9156	24.8181	18.9098	19.7272	18.4596	15.6329	14.3582	14.9356	9.49233	10.6901	12.0021	10.0495	4.91149	4.97036	9.2877	14.5082	13.273	20.995	21.5501	21.7709	16.4582	20.8304	27.5771	23.2213	23.0493	27.6634	37.8682	27.0713	29.0617	29.3543	40.215	46.9437	44.1513	46.6513	35.5799	0.7610116
466500	-1997.235	-1645.526	-351.7098	59.20872	0.01317357	-0.03262092	0.2901384	0.04308789	12	59.66433	0.2575175	46.838	16.0229	23.2752	25.3472	24.8533	16.5822	16.8773	17.3065	15.6329	13.8484	14.5655	8.20979	10.5676	11.9495	10.4056	2.67565	5.14158	6.10707	15.2729	16.7617	21.3274	20.6664	21.7709	16.3001	18.1673	25.6201	23.975	23.7301	27.2585	37.8682	24.221	32.3001	29.1127	38.9315	46.9437	45.1054	42.0697	35.3677	1.126675
466600	-2001.184	-1657.718	-343.4668	55.39853	0.01296106	-0.003299587	0.2552238	0.04150116	15	59.3182	0.2519242	44.9983	14.4289	24.3124	25.3472	23.8466	11.3941	18.3375	16.8042	20.3709	15.0922	14.5655	7.80638	9.57171	12.2908	9.01866	3.94952	5.14158	7.54867	14.8629	15.6401	21.6542	22.0353	22.2661	17.0134	19.0808	26.6888	23.975	23.1375	27.2585	36.7878	28.0855	33.2154	29.1127	39.1129	43.9549	43.8853	41.9223	35.6153	1.013098
466700	-2001.29	-1645.855	-355.4355	55.9174	0.01206738	-0.01047375	0.2187567	0.05127323	11	60.91593	0.2082829	46.6045	14.4289	24.8956	26.6418	25.9486	16.9436	16.679	16.3615	20.3709	15.7786	14.1729	8.87128	8.85933	12.2908	10.1088	4.14219	5.14158	8.5726	15.7573	14.6339	21.6542	22.556	22.367	18.7279	16.5831	24.8504	23.975	23.1375	27.2585	37.7432	25.8359	31.0366	29.1127	40.2836	43.9549	44.1707	44.1317	34.8328	1.050286
466800	-2000.794	-1640.616	-360.1777	57.96482	0.0104681	0.03595056	0.1449888	0.03575742	11	70.93921	0.1809394	46.6014	14.2163	24.1591	27.2061	24.823	18.348	19.9869	16.263	20.3709	15.1955	14.8573	8.65025	9.71416	11.8358	10.1983	4.91769	5.14158	6.56897	15.7573	14.6339	21.7145	21.7521	21.3882	17.351	19.448	26.5372	23.5186	23.1375	27.2623	37.7649	25.6753	31.2373	27.8704	40.2836	43.4871	47.7409	44.6965	36.4695	0.8013116
466900	-1999.756	-1653.107	-346.6489	55.65869	0.01216966	-0.004463118	0.1837615	0.05756224	14	60.27976	0.1792984	46.6014	18.5161	24.4655	24.9012	25.496	14.7097	13.7607	17.8222	17.6582	13.967	14.1062	9.36418	8.44261	11.0806	9.17722	3.64367	5.14158	7.1465	15.9326	14.9707	22.4159	20.6699	21.8121	17.351	18.3253	26.874	24.9048	23.1375	23.776	37.7649	25.6744	31.2373	27.1535	40.2836	45.9571	45.5993	43.0862	43.8776	1.024892
467000	-2004.286	-1648.899	-355.3864	59.40435	0.01182484	0.01472167	0.3045703	0.0380123	11	76.67717	0.319292	46.9267	17.0815	23.2336	23.7043	23.4067	16.9421	19.3576	16.5226	14.3113	15.5569	14.1062	7.52089	10.0508	12.1681	10.1732	5.88156	5.14158	8.53033	12.3062	10.6748	22.4159	20.6699	22.1005	17.351	21.3393	27.1246	24.9048	24.4979	27.9255	37.7649	27.0955	30.9994	27.1535	40.2836	47.1673	42.3045	45.2493	33.9451	0.9538928
467100	-1994.223	-1652.137	-342.0861	57.74519	0.01330225	0.01598459	0.1250273	0.057704	14	59.31419	0.1410119	46.9267	15.196	24.8977	23.204	24.2888	14.5215	19.9642	19.3351	17.0045	12.2286	14.7131	8.94202	9.05807	10.1797	10.8208	4.30057	5.14158	5.89444	15.2337	8.29242	21.1972	20.6338	22.8058	16.4119	17.6334	25.4406	27.6319	23.9199	27.9255	37.385	24.9807	30.5762	27.1535	40.8763	47.1673	44.2492	43.9045	35.6137	0.8866437
467200	-2002.202	-1653.665	-348.5372	56.61606	0.0130222	0.0117833	0.2511524	0.04862463	12	59.59049	0.2629357	46.5228	15.8839	24.4032	25.4909	24.0184	13.1862	14.8821	17.5314	16.6984	12.411	14.0271	9.99357	7.82492	11.9824	10.8208	5.48648	5.14158	9.80075	15.7155	9.84655	21.1972	20.7612	21.4148	19.6077	18.3122	26.782	27.9661	23.362	27.9255	37.4752	25.2787	32.8817	28.0262	40.0915	46.9332	45.1746	42.8241	37.8808	0.9551856
467300	-2023.15	-1677.089	-346.0613	56.48389	0.01151395	0.04027901	0.1882453	0.03848878	14	61.93484	0.2285243	46.5228	15.8839	23.6663	25.3906	24.75	13.8255	15.9395	19.0477	18.8011	15.421	15.2597	9.41877	11.427	11.9514	10.7126	8.62256	5.14158	6.76351	15.2498	10.2089	21.0862	21.1566	21.8085	19.1663	16.4259	26.2462	27.9661	23.362	25.7268	36.6483	25.2787	30.7435	26.339	40.7541	41.3064	44.788	43.1381	40.7925	0.823743
467400	-1991.227	-1653.77	-337.4569	55.28088	0.01463511	0.003758502	0.1583895	0.069124	16	67.96213	0.162148	46.5228	14.0603	23.2723	25.9863	24.0947	12.6978	18.9922	16.1727	19.6367	13.7988	15.2597	8.13027	11.4688	11.9514	10.5307	4.00247	5.14158	5.93485	15.3539	8.64587	21.5017	22.6525	20.7467	16.6839	19.748	27.0483	27.6978	23.4369	26.5288	37.1263	25.0366	28.7064	23.2957	40.5955	43.0599	41.916	43.4643	42.0723	0.9768205
467500	-1995.13	-1649.649	-345.4817	55.57001	0.01208452	-0.0223326	0.1804702	0.05195053	13	59.34827	0.1581375	44.9043	14.312	23.6681	26.3779	26.1166	14.0236	14.6544	17.4123	19.6367	14.6289	14.978	8.13027	11.4688	12.1948	10.6828	3.6367	5.14158	9.16593	15.5005	11.0196	20.6925	20.8576	21.4319	17.7631	19.6957	26.8115	23.506	23.4369	27.4646	36.7068	23.6826	31.5502	23.2957	39.4806	45.3395	44.8515	41.4619	41.5105	1.141223
467600	-2000.034	-1655.091	-344.9429	62.78761	0.0128222	-0.01286457	0.1712458	0.04261284	16	67.30104	0.1583813	42.6312	14.312	23.9084	27.3771	24.3209	12.4428	17.5182	16.8061	19.6367	12.8543	14.5423	7.48635	9.54732	10.408	8.38917	2.7805	5.06058	7.06402	15.5005	5.98859	21.404	22.5959	21.4319	17.0026	18.5837	27.1982	23.0672	23.4369	27.4646	37.1667	28.4359	30.9503	24.4659	39.6522	45.3395	41.8876	41.9496	35.9733	1.081225
467700	-2000.015	-1653.288	-346.7274	57.22149	0.01369981	0.01168141	0.2243899	0.05655278	11	61.87189	0.2360713	44.944	18.6027	23.6458	25.1969	26.9795	15.2715	16.2742	18.8409	18.9541	12.1512	14.6691	9.43052	10.5412	12.492	9.12568	5.63865	5.23994	9.21569	14.7379	11.0685	22.5799	22.3893	20.7426	19.0044	22.9083	27.7218	23.0672	23.4369	27.4646	36.1093	31.4876	30.967	26.6097	39.6522	45.038	42.0114	45.0209	35.9733	0.9505174
467800	-1998.306	-1656.715	-341.5916	54.8133	0.01384324	0.01889656	0.187781	0.05814283	15	63.86238	0.2066776	47.3132	21.3451	23.6458	26.8738	24.2485	13.4421	16.8429	16.9717	18.9541	14.1276	14.8997	9.18372	10.824	12.492	10.5798	2.89682	5.23994	9.33788	14.7379	9.62768	20.8267	21.2844	21.7596	16.0572	17.8991	27.5765	23.0672	23.5091	27.0438	35.7908	29.1567	30.6175	24.6778	39.6522	46.4237	42.7509	41.7102	35.9733	0.9085699
467900	-1997.902	-1644.294	-353.6082	57.39052	0.01213839	0.00176484	0.1744784	0.04528832	12	65.91432	0.1762433	47.3132	19.1442	23.3166	27.3079	24.9254	14.1945	8.37413	16.9717	16.4406	13.9804	14.1959	9.34887	10.8406	11.1538	10.5798	7.77511	5.23994	9.59757	12.841	7.36546	21.195	22.2437	21.4366	18.7782	17.9134	27.8261	23.2346	23.2444	27.0438	37.0072	24.8322	29.18	24.6778	38.1426	43.3351	46.6411	43.243	35.9733	0.9899863
468000	-2005.061	-1647.986	-357.0754	61.01736	0.01080717	-0.02165124	0.1599682	0.06226292	13	78.9928	0.1383169	42.0275	17.4721	23.3166	27.2742	27.6824	16.4266	8.26999	20.1364	16.5683	15.6006	15.0465	7.98366	9.3195	11.8118	8.0296	5.04289	5.23994	8.74648	8.95313	7.88867	21.2031	21.2098	20.6949	16.8886	18.0394	28.0514	26.1366	23.4567	26.2506	37.0072	24.8949	32.7884	24.6778	39.7664	44.0738	44.3877	43.5444	38.0363	1.156534
468100	-2001.246	-1649.959	-351.2878	62.31705	0.01129424	0.002514171	0.2369927	0.06174333	13	69.17495	0.2395068	45.6087	19.8145	24.3256	27.4134	23.244	13.3437	13.7374	18.7677	20.1748	13.4058	14.6238	7.49805	7.6746	12.136	7.39498	4.77284	5.24916	9.29408	15.3425	14.711	21.9701	21.7489	22.1561	16.696	18.6276	27.4798	23.6266	23.5625	26.2637	37.0072	25.8888	31.2263	23.4556	41.0332	43.4642	41.8322	45.3882	39.6577	0.9895027
468200	-1996.174	-1650.094	-346.0806	55.42021	0.01276352	0.002135335	0.1610639	0.04236188	14	62.01526	0.1631992	46.0141	16.9577	24.4265	27.6873	24.3477	12.0679	11.9448	16.7903	20.1748	15.887	13.9256	10.8079	10.8174	12.2694	7.94527	6.50259	5.24916	9.80232	11.4843	10.92	21.639	22.2193	21.6972	16.8109	20.4973	26.1132	23.6266	23.5625	26.6312	35.8484	28.195	31.2263	23.4556	41.0332	44.647	43.6087	43.6818	37.8064	0.9869158
468300	-2002.757	-1665.413	-337.344	57.78899	0.01334505	0.01951643	0.137484	0.0570117	17	64.63486	0.1570004	46.0141	16.5092	24.0307	27.6519	25.3999	11.9303	12.6065	19.4807	19.602	12.75	14.5692	10.2988	11.1718	11.7511	11.1102	7.01103	5.17621	9.16671	13.4762	10.0884	22.6306	22.75	22.8258	18.2049	21.1302	27.5662	23.2749	23.5625	26.6312	37.3302	29.9418	31.009	23.4556	41.0332	46.4375	47.2247	43.6818	40.4753	0.8756919
468400	-1992.035	-1637.968	-354.0672	57.44576	0.01262999	0.03405753	0.1877714	0.0371487	11	67.30928	0.2218289	43.7968	18.0281	23.8848	27.6519	27.1234	17.7018	12.2889	17.0104	19.602	14.7672	14.2753	10.2988	8.76079	11.7511	10.0861	5.05745	5.17621	9.50955	12.972	8.19894	20.9162	21.7554	22.8258	17.647	22.998	27.0691	24.0973	23.5625	26.6312	36.7435	29.3162	31.3995	23.8322	41.1842	44.8446	46.6987	47.425	37.9122	0.8464694
468500	-1988.414	-1644.033	-344.3804	54.5703	0.01313719	-0.01781123	0.3849168	0.04587307	13	60.07552	0.3671056	46.0435	18.9958	23.3529	27.5552	27.0031	16.2879	15.6241	20.2684	19.3548	15.7305	14.0036	9.65982	9.83122	12.4086	11.094	5.61354	5.3029	9.35121	15.0748	7.27727	20.5441	21.7554	22.6453	16.5754	22.4003	27.0691	23.1961	24.6022	26.9841	36.7159	26.7918	31.5632	23.8322	41.1842	44.8446	42.6489	44.1341	36.054	1.048518
468600	-1990.161	-1644.584	-345.5769	56.59961	0.01251122	-0.003150352	0.1700905	0.04324294	13	63.37684	0.1669401	46.0435	20.6203	23.5747	27.1091	27.0211	18.6618	17.7643	20.2684	20.1699	12.9951	15.305	8.3651	8.57535	12.3666	11.2901	5.26361	5.3029	7.46927	16.1343	10.7083	20.5441	21.7554	20.6847	18.0826	20.6583	28.0834	24.1748	23.1229	27.443	36.5587	24.5408	31.5462	23.8322	39.1048	47.2239	46.1923	42.8635	41.3043	1.018871
468700	-2006.339	-1659.295	-347.0433	55.48651	0.01301064	0.0103841	0.2529378	0.04573885	11	65.48437	0.2633219	47.2054	17.81	23.5314	28.0393	25.2699	17.7413	18.0846	20.2684	18.7391	15.4276	15.305	10.1352	9.58516	11.6587	11.1553	5.48798	4.92988	9.52214	16.1343	14.4461	21.4512	21.5251	20.6974	17.2815	16.8151	26.8671	24.1748	24.8286	27.443	36.5587	23.0473	32.3037	24.0925	39.1048	44.9263	47.4603	41.6162	43.6337	0.960565
468800	-2002.349	-1659.221	-343.1285	52.6903	0.01486458	0.01169268	0.1906256	0.07971802	12	61.41304	0.2023183	47.2054	15.0186	23.5314	26.1168	26.0444	15.1352	18.5552	15.9814	18.4789	15.2134	15.305	9.19062	10.3034	11.0285	9.62517	4.36184	4.90917	9.14093	16.1343	10.7986	21.4512	21.9248	22.8195	17.0259	19.009	26.3488	24.1748	23.5339	23.5956	36.1155	26.1116	31.7014	24.0925	41.1512	45.4469	43.9957	43.3224	33.9038	0.9422065
468900	-1998.313	-1646.985	-351.3289	58.09685	0.01116747	-0.01657371	0.2211571	0.05193741	13	61.95091	0.2045834	47.4862	14.9105	23.7922	28.0231	23.9708	15.3735	14.5555	19.4125	16.5674	14.9455	15.6762	9.53983	10.9306	11.1174	9.7972	3.98974	4.90917	10.1153	16.0666	11.0456	21.4512	22.1089	22.3346	17.0259	18.9652	27.6158	24.1748	23.5339	23.5956	36.455	25.4796	31.7014	24.1951	38.6529	45.9339	41.9078	43.3224	33.9038	1.081012
469000	-2001.268	-1652.76	-348.5083	56.03119	0.01356947	0.01098859	0.1381235	0.04356637	13	60.18976	0.1491121	47.4862	15.2306	23.8029	27.4719	24.8127	18.9445	17.7762	16.4721	15.2289	13.6849	14.578	8.89889	10.5754	10.7992	8.22744	6.40971	5.29771	9.89164	13.9005	8.72549	21.5357	21.0858	21.0418	17.0259	21.7566	27.9568	25.3388	23.5339	23.5956	36.4629	24.3994	30.1132	23.868	41.034	45.9339	46.5555	43.7178	33.9038	0.9263065
469100	-1999.992	-1645.315	-354.6775	58.70544	0.01107107	-0.0048839	0.251725	0.04727571	10	62.03533	0.2468411	47.4862	14.7382	24.0094	26.3712	23.9957	15.8764	13.5988	20.1056	15.6451	15.2716	14.481	7.89645	10.8505	11.8217	10.4048	6.40971	5.13492	7.05433	10.2826	9.25528	20.5324	20.9938	21.7228	16.5474	22.8058	27.8998	27.8126	23.4401	19.441	36.3605	24.1286	30.7999	23.868	41.034	44.7185	47.3258	45.7396	33.9038	1.019786
469200	-2015.156	-1655.302	-359.8544	60.02927	0.0127232	0.01206443	0.1247314	0.06606874	10	67.07223	0.1367958	46.2255	14.1757	25.6751	26.7362	26.8153	15.0031	17.2719	20.1056	17.7162	13.0321	14.481	9.87807	11.2592	11.2139	10.8626	5.41689	4.93723	8.78964	15.7869	8.17577	20.5324	20.851	22.1556	16.6584	18.8979	26.6217	27.8126	23.3221	27.1376	37.2849	30.2955	31.6931	26.0058	41.034	44.7185	46.4344	45.7396	33.9038	0.9118071
469300	-2004.38	-1655.411	-348.9691	57.66953	0.01188345	-0.01282429	0.2287626	0.04707476	11	60.80334	0.2159383	46.1474	14.1757	25.6507	26.4466	26.9954	14.6712	18.5612	20.1473	19.522	14.5666	14.481	9.33441	9.86318	10.3663	10.8626	6.15418	4.9907	7.91266	14.5889	12.0861	20.5324	22.9494	22.9336	18.3799	18.4817	25.2312	27.8126	24.2595	27.1376	37.2849	28.3302	31.9466	24.3973	41.034	44.1809	45.0958	42.6852	35.5685	1.059389
469400	-1996.255	-1650.062	-346.1935	58.90441	0.01146737	-0.03025947	0.1960649	0.05754387	16	62.75917	0.1658054	46.1474	14.7938	25.4844	27.5404	26.0556	12.5416	9.65886	19.2967	17.8477	15.0648	14.2757	7.82564	10.9214	12.3146	10.0165	5.23385	4.9907	7.60145	15.7312	10.4578	21.948	22.793	22.9336	19.3563	19.9641	27.3945	23.2449	23.5108	27.8841	37.2849	28.2464	30.9673	24.0076	41.034	42.4196	44.8386	42.5359	34.8805	1.1825
469500	-2002.946	-1658.179	-344.7675	54.64289	0.01413986	-0.02843684	0.2130218	0.04930435	15	61.46331	0.184585	46.4944	14.2671	25.628	27.9298	24.3905	16.3129	11.2882	16.8543	18.7658	12.8624	15.7789	8.66492	9.38173	12.3146	11.2356	6.83578	5.17305	7.60145	15.2486	11.6143	22.9805	23.0154	21.3162	21.3858	16.4771	26.2199	23.2449	24.3815	27.8841	37.2849	24.0236	32.4361	24.1825	40.8212	43.181	44.5778	43.6906	35.6923	1.154058
469600	-2013.492	-1656.994	-356.4976	64.26261	0.01223368	0.03445038	0.1496424	0.04816231	12	64.45594	0.1840927	46.8836	16.0248	24.953	27.1095	24.7427	15.8606	11.6798	16.8543	17.5181	13.8507	15.7789	7.86848	7.78939	10.393	11.2356	3.79699	5.17305	6.90026	15.5766	4.26923	20.8094	21.9609	22.8461	16.0901	17.1622	27.4873	24.9098	24.3815	27.8841	37.2849	29.2445	33.3746	24.1825	38.2593	47.2243	45.8576	44.9961	37.9539	0.812864
469700	-2000.124	-1651.239	-348.8852	57.81836	0.01221771	0.0392649	0.1510765	0.05449059	15	59.87519	0.1903414	47.3097	15.0465	23.7583	27.6921	24.191	12.9485	18.1959	17.5171	18.6978	13.846	15.6796	8.7595	9.42572	12.4094	11.0306	4.60369	5.3327	5.63573	15.5766	9.69889	21.0733	21.9609	21.4654	18.9295	18.4473	25.3054	25.6742	23.2909	27.8841	36.1655	29.7721	30.4106	28.0975	38.0964	47.1624	44.9443	44.9961	37.4439	0.7937133
469800	-2007.77	-1646.993	-360.7779	62.56188	0.01204062	0.005109809	0.1819269	0.04018072	11	79.21958	0.1870367	46.421	16.5809	24.4879	26.9573	24.1965	14.1574	17.9436	17.5171	18.1481	15.502	15.6796	10.7084	10.9836	11.9118	7.7374	7.48107	5.3327	9.74628	14.2276	10.7091	22.5829	21.9609	21.3639	19.6897	18.3526	27.8964	23.1325	23.8477	27.8841	36.1655	28.3087	31.5146	28.0975	39.6167	47.1624	46.3464	44.9961	37.4439	0.9726802
469900	-2001.434	-1642.662	-358.7722	56.86527	0.0128067	0.0004910251	0.2445983	0.0331714	9	68.81258	0.2450893	45.2392	14.3542	23.909	25.2065	28.2095	15.9311	18.5818	20.3816	18.2776	12.2722	15.1477	8.50443	11.024	11.0002	11.273	6.60748	5.3327	6.13625	14.0494	13.8604	20.4736	21.9609	21.9592	16.696	17.0197	27.8964	23.0489	23.8477	26.8526	36.1655	29.3295	32.0868	26.8162	39.6167	47.1624	44.312	41.7372	38.0932	0.9979965
470000	-2000.771	-1650.649	-350.1213	54.7093	0.01440329	-0.04870412	0.3093267	0.04018732	10	60.92949	0.2606226	45.2392	14.3542	23.5079	26.9105	28.0836	12.107	18.4083	17.2444	17.0523	11.9321	13.8325	9.43872	7.7103	11.3303	10.9106	3.77371	5.32753	9.22593	14.0494	10.6989	21.4592	21.8224	22.0095	16.696	19.9106	28.025	23.0489	23.1814	26.8526	36.1915	30.0313	28.9287	23.3225	39.6167	46.9762	42.5464	41.7372	37.3322	1.186876
470100	-1995.97	-1654.174	-341.7958	54.03829	0.01382526	-0.001537864	0.1599528	0.06310043	15	65.84183	0.1584149	45.2392	16.7429	23.1032	27.5626	25.991	14.5807	16.7695	19.3212	18.9809	13.3164	14.5049	9.31857	8.0162	11.2503	8.58844	5.6931	5.32753	8.82414	13.2717	10.2519	21.9586	20.7979	21.1352	16.696	18.7616	27.1172	23.3726	23.0414	26.433	37.0023	31.6069	31.7045	23.3225	39.2402	46.9762	45.1131	44.511	37.3322	1.009708
470200	-1998.983	-1652.664	-346.3185	56.92745	0.01294366	0.003658384	0.1337031	0.05365898	14	60.62806	0.1373615	45.2392	14.457	23.1594	26.5105	25.991	12.753	12.9728	17.3964	18.9809	14.2145	15.6862	8.03714	9.4758	11.6893	11.4885	3.95182	5.32753	6.00216	9.10398	9.56676	21.3284	22.0325	21.6966	16.8043	19.5254	26.6964	24.2568	23.0414	26.433	37.0023	27.091	30.56	23.2361	39.7116	43.8535	46.5099	42.7751	44.1521	0.9733668
470300	-2001.249	-1658.93	-342.3191	55.99398	0.01258909	-0.001327099	0.1811884	0.05526293	14	60.5147	0.1798613	45.4005	14.9937	23.1594	26.0143	25.6346	15.6143	17.2134	19.1521	18.9809	13.0532	14.8994	7.74028	10.0099	11.6312	11.4885	5.48969	5.32753	10.0899	16.2898	12.5288	21.7584	21.5153	21.084	18.7234	21.0983	26.83	24.2568	23.5012	27.0578	37.0023	28.3543	28.632	24.0157	39.5038	43.6935	47.4655	43.893	35.2786	1.007378
470400	-1991.418	-1649.627	-341.7913	57.47898	0.01410709	0.04346417	0.1139986	0.05826257	16	63.94546	0.1574627	45.4005	15.1646	23.1989	26.4771	25.6346	12.4241	12.0573	19.531	20.3724	12.9296	14.3955	7.57413	10.8491	10.7367	10.9516	5.47283	5.32753	6.54657	13.0789	8.11752	20.804	21.5153	21.1442	18.5315	20.6584	27.5262	23.3661	23.5012	25.9326	37.5565	24.7058	30.3838	23.8248	39.5038	43.6935	44.4244	43.893	35.2786	0.7239717
470500	-1988.647	-1649.144	-339.5029	56.49359	0.01374712	0.02978542	0.1403136	0.05450123	15	60.422	0.170099	45.4005	15.9958	23.2802	27.4142	24.1113	12.2885	19.2097	18.9828	17.7407	14.9772	15.0051	9.16352	9.86161	12.49	9.96745	3.92686	4.90696	8.08089	9.9717	10.6857	20.8909	21.6343	21.7811	16.7381	21.2817	27.2478	23.3661	23.5012	24.5297	37.1527	25.4308	29.8253	23.8248	40.8864	45.1849	43.2556	45.3867	35.2786	0.8248937
470600	-1996.63	-1653.012	-343.6179	54.30328	0.01174807	0.02181624	0.1169729	0.05556241	16	68.83807	0.1387892	45.4005	14.2148	25.4653	27.1121	26.9345	14.1674	15.3395	18.9828	18.9962	13.2546	15.5534	8.64759	11.0585	12.4702	10.3249	5.7455	4.90696	8.08089	8.23724	9.84512	22.4344	22.5181	21.3206	16.7471	21.0631	27.8967	23.3661	23.5012	25.1294	36.356	25.1216	29.9572	23.8248	41.166	42.3085	42.1087	42.1882	34.1071	0.8428102
470700	-1991.015	-1659.427	-331.5879	53.07473	0.01290779	-0.0005513303	0.1356834	0.05853683	18	62.3446	0.1351321	45.2789	17.5019	24.3789	27.9601	23.8493	12.0359	15.3593	17.9352	18.3241	13.7842	14.047	7.48975	11.3582	12.4702	10.3249	3.48374	4.90696	9.54449	13.8359	8.99021	21.0939	20.7333	21.2514	20.6076	16.7367	26.8795	24.6138	23.3679	25.1294	37.5562	24.0001	31.6731	23.8248	40.5648	42.9548	44.0205	43.7961	39.0306	1.00408
470800	-1995.344	-1658.45	-336.8938	54.34093	0.01327006	0.01255002	0.1337681	0.07078349	17	64.8065	0.1463181	45.8622	13.8892	23.2271	27.7397	25.603	15.9034	17.529	16.2695	18.3241	13.4523	15.4863	7.78748	6.30065	12.4702	11.4434	4.57774	5.00165	9.54449	11.0392	9.96333	21.1353	22.442	21.2514	17.5303	20.9296	27.9406	24.5225	23.9101	26.9967	37.6479	28.0279	31.9343	24.5144	40.5648	44.1964	45.4994	42.897	39.169	0.9142278
470900	-2000.572	-1658.057	-342.5143	59.53819	0.01295806	0.00494225	0.1052311	0.05251927	16	60.06206	0.1101734	45.8622	14.7938	23.7563	26.0374	25.6407	12.7497	14.4106	19.1856	19.7159	13.9098	15.4863	10.2988	10.3015	11.9854	10.9918	6.64908	5.00165	9.59186	14.1694	8.78075	21.5582	20.9639	21.1915	16.6173	21.516	27.8507	25.1536	23.9101	27.9176	37.6479	25.2684	31.9343	24.9105	40.5648	44.1964	43.8855	44.6449	34.3433	0.9551412
471000	-1989.888	-1648.526	-341.3623	57.32188	0.0131393	0.017853	0.1249404	0.05248308	16	64.05251	0.1427934	45.9597	15.1926	23.2967	26.2759	26.805	13.9266	17.4303	19.3084	19.145	15.8908	15.4863	10.1547	9.60612	12.1167	9.99085	4.71636	5.00165	8.63117	8.78978	12.0947	20.9071	20.9639	21.3304	17.9042	19.5294	27.8433	24.0257	23.3221	27.9176	37.6479	23.7742	30.9565	24.9105	41.1496	45.4399	47.1985	44.6449	41.5884	0.8749732
471100	-1986.848	-1651.619	-335.2296	51.66895	0.01304965	0.04468611	0.1393377	0.05031137	17	59.67038	0.1840238	45.7451	14.1475	23.4906	26.4814	26.058	16.555	16.8211	18.9635	20.3617	15.2582	14.0214	9.7644	10.4534	12.1932	9.77365	3.29818	5.00165	10.1638	9.23848	11.9741	20.4871	20.7972	21.2526	17.0812	18.8159	27.0204	24.0257	23.3221	27.9176	37.273	23.5367	32.0297	24.9105	38.926	44.4481	43.2146	41.5959	37.5068	0.7571722
